"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"5707",11,2018,46928534497918,4,101,12,4558.34671812206,58,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2616,"No","No","No",40,31392,"yes","full time"
"5708",11,2021,46928534499521,1,101,12,9258.42587383285,23,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1980,"Yes","Yes","Yes",40,23760,"yes","full time"
"5709",11,2018,46928535908618,4,101,12,4363.15917872941,63,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10855,"No","No","No",40,130260,"yes","full time"
"5710",41,2018,46928535909718,4,103,12,4482.10940089667,31,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",10806,"Yes","Yes","Yes",36,129672,"yes","full time"
"5711",11,2018,46928535928418,4,101,12,5629.07696554892,41,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",19412,"Yes","Yes","Yes",40,232944,"yes","full time"
"5712",11,2021,46928535998821,1,101,12,3766.49892953314,35,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5611,"Yes","No","No",25,67332,"yes","part time"
"5713",11,2021,46928535998821,1,102,12,3766.49892953314,26,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5611,"No","No","No",8,67332,"yes","part time"
"5714",41,2018,46928540062918,4,101,12,5072.44036198169,64,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",21180,"No","No","No",66,254160,"yes","full time"
"5715",41,2018,46928540062918,4,102,12,5072.44036198169,60,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",21180,"Yes","Yes","Yes",56,254160,"yes","full time"
"5716",11,2021,46928540637521,1,102,12,10043.8824955605,26,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3673,"No","No","No",40,44076,"yes","full time"
"5717",11,2020,46928540640120,2,107,12,6184.52727265826,31,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2614,"No","No","No",50,31368,"yes","full time"
"5718",41,2018,46928540663118,4,101,12,8490.71330495525,28,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10276,"Yes","Yes","Yes",55,123312,"yes","full time"
"5719",41,2018,46928540663118,4,102,12,8490.71330495525,27,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10276,"Yes","Yes","Yes",12,123312,"yes","part time"
"5720",11,2018,46928540832418,4,101,12,7481.08560525564,42,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14671,"Yes","No","No",50,176052,"yes","full time"
"5721",11,2018,46928540832418,4,102,12,5550.76244257568,50,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7292,"Yes","Yes","Yes",45,87504,"yes","full time"
"5722",11,2020,46928540891620,2,101,12,7234.34701302908,47,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",41597,"No","No","No",66,499164,"yes","full time"
"5723",11,2018,46928540897918,4,101,12,6732.19456707993,56,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",6010,"Yes","Yes","Yes",40,72120,"yes","full time"
"5724",11,2018,46928540899518,4,101,12,9795.93229310812,63,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4914,"No","No","No",30,58968,"yes","part time"
"5725",11,2021,46928540899521,1,101,12,7720.98597923088,38,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",3704,"Yes","Yes","Yes",55,44448,"yes","full time"
"5726",11,2021,46928541832421,1,101,12,5970.90451113199,44,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",20699,"No","No","No",30,248388,"yes","part time"
"5727",11,2021,46928541832421,1,102,12,5970.90451113199,43,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",20699,"Yes","Yes","Yes",45,248388,"yes","full time"
"5728",11,2021,46928541832421,1,106,12,4342.90352247317,69,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",20699,"No","No","No",36,248388,"no","full time"
"5729",11,2021,46928542143421,1,102,12,7862.16961105889,47,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8139,"Yes","No","No",40,97668,"yes","full time"
"5730",11,2021,46928542186521,1,101,12,5048.50675063334,44,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8296,"No","No","No",40,99552,"yes","full time"
"5731",11,2020,46928550132420,2,102,12,15680.0292858027,38,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6833,"Yes","Yes","Yes",40,81996,"yes","full time"
"5732",11,2018,46928550140118,4,101,12,6688.54525889452,34,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4433,"Yes","Yes","Yes",40,53196,"yes","full time"
"5733",11,2018,46928550161918,4,101,12,9768.12634978197,32,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6455,"No","No","No",43,77460,"yes","full time"
"5734",11,2018,46928550199518,4,101,12,11447.1055319521,37,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",16672,"No","No","No",45,200064,"yes","full time"
"5735",11,2018,46928550199518,4,102,12,11447.1055319521,41,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",16672,"Yes","Yes","Yes",40,200064,"yes","full time"
"5736",41,2018,46928550886518,4,101,12,9786.8092305893,44,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",2341,"No","No","No",20,28092,"yes","part time"
"5737",41,2018,46928550886518,4,102,12,9786.8092305893,39,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",2341,"No","No","No",15,28092,"yes","part time"
"5738",11,2021,46928552753521,1,102,12,3390.04274802223,63,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",32713,"No","No","No",66,392556,"yes","full time"
"5739",11,2018,46928552758518,4,102,12,5080.92922060263,27,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8767,"No","No","No",40,105204,"yes","full time"
"5740",11,2018,46928552758518,4,302,12,3530.23813824,60,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8767,"Yes","Yes","Yes",40,105204,"yes","full time"
"5741",11,2021,46928552784021,1,101,12,4938.84230312289,44,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",9886,"No","No","No",40,118632,"yes","full time"
"5742",11,2021,46928552784021,1,102,12,4938.84230312289,42,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",9886,"No","No","No",40,118632,"yes","full time"
"5743",11,2018,46928552793018,4,104,12,7860.7805802463,40,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",2311,"Yes","Yes","No",40,27732,"yes","full time"
"5744",11,2018,46928553368718,4,101,12,8893.84351474794,61,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8957,"Yes","Yes","No",40,107484,"yes","full time"
"5745",11,2018,46928553368718,4,102,12,8893.84351474794,65,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8957,"Yes","Yes","Yes",40,107484,"yes","full time"
"5746",11,2018,46928553368718,4,103,12,13679.6965995126,33,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8957,"Yes","Yes","Yes",40,107484,"yes","full time"
"5747",11,2018,46928555209718,4,201,12,4530.19846714204,58,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2876,"No","No","No",40,34512,"yes","full time"
"5748",11,2021,46928555229121,1,101,12,4902.32798680985,62,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9207,"Yes","Yes","Yes",55,110484,"yes","full time"
"5749",11,2021,46928555229121,1,102,12,4902.32798680985,60,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9207,"Yes","No","No",50,110484,"yes","full time"
"5750",41,2018,46928555239218,4,101,12,5048.67518896174,62,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",17374,"No","No","No",25,208488,"yes","part time"
"5751",11,2018,46928555248618,4,101,12,4968.77012511025,52,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5664,"No","No","No",40,67968,"yes","full time"
"5752",11,2018,46928555248618,4,103,12,5556.09957407958,23,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5664,"No","No","No",40,67968,"yes","full time"
"5753",41,2018,46928555296418,4,101,12,5480.53752691682,63,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6292,"Yes","Yes","No",40,75504,"yes","full time"
"5754",11,2021,46928558891621,1,101,12,6093.52948033578,56,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10939,"No","No","No",55,131268,"yes","full time"
"5755",11,2021,46928558891621,1,102,12,6093.52948033578,60,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10939,"Yes","No","No",32,131268,"yes","part time"
"5756",11,2018,46928559704618,4,101,12,8603.39526778908,55,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",16459,"No","No","No",66,197508,"yes","full time"
"5757",11,2018,46928559704618,4,102,12,8603.39526778908,55,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",16459,"No","No","No",23,197508,"yes","part time"
"5758",41,2018,46928559704618,4,103,12,19412.9956793459,26,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",2822,"Yes","Yes","Yes",40,33864,"yes","full time"
"5759",11,2018,46928559714018,4,101,12,17223.2107801345,48,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",11750,"No","No","No",66,141000,"yes","full time"
"5760",11,2020,46928559793020,2,101,12,5420.46046084393,63,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1576,"No","No","No",40,18912,"yes","full time"
"5761",41,2018,46928560453118,4,101,12,3784.80848790011,57,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5703,"Yes","Yes","Yes",40,68436,"yes","full time"
"5762",41,2018,46928560686218,4,101,12,5657.0125729297,28,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2179,"No","No","No",40,26148,"yes","full time"
"5763",11,2018,46928560986218,4,101,12,7695.73989232727,56,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4100,"Yes","Yes","Yes",40,49200,"yes","full time"
"5764",11,2018,46928560991618,4,102,12,11040.3679239147,37,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",13654,"No","No","No",50,163848,"yes","full time"
"5765",31,2018,46928562511618,4,101,12,2300.77930506904,44,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",11234,"Yes","Yes","Yes",40,134808,"yes","full time"
