"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"5104","031",2020,"66728518528520",4,101,12,14954.3855809324,52,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7521,"Yes","Yes","Yes",45,90252,"yes","full time"
"5105","031",2020,"66728518589920",4,101,12,17757.1755256656,32,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6354,"No","No","No",30,76248,"yes","part time"
"5106","031",2020,"66728518589920",4,102,12,17757.1755256656,33,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6354,"Yes","Yes","Yes",50,76248,"yes","full time"
"5107","021",2022,"66728519910822",2,201,12,3088.94634654694,52,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3759,"Yes","Yes","Yes",55,45108,"yes","full time"
"5108","011",2020,"66728519996020",4,101,12,17503.3243993219,25,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",11113,"Yes","Yes","Yes",40,133356,"yes","full time"
"5109","011",2020,"66728519996020",4,103,12,16996.5724751623,52,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11113,"Yes","Yes","Yes",45,133356,"yes","full time"
"5110","031",2020,"66728519996020",4,105,12,7442.12820491347,27,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",7057,"Yes","Yes","No",40,84684,"yes","full time"
"5111","031",2020,"66728519996020",4,201,12,7442.12820491347,27,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7057,"No","No","No",48,84684,"yes","full time"
"5112","011",2022,"66728520419722",2,101,12,17560.280216888,55,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11626,"Yes","Yes","Yes",66,139512,"yes","full time"
"5113","011",2022,"66728520420722",2,102,12,11139.9020660181,60,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",18738,"Yes","Yes","Yes",45,224856,"yes","full time"
"5114","011",2023,"66728520466023",1,102,12,3474.39417173385,30,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6090,"No","No","No",20,73080,"yes","part time"
"5115","011",2022,"66728520483122",2,101,12,14451.9848058148,50,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11647,"No","No","No",66,139764,"yes","full time"
"5116","011",2022,"66728520483122",2,102,12,14451.9848058148,44,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11647,"No","No","No",50,139764,"yes","full time"
"5117","011",2023,"66728520963023",1,102,12,8926.35571828862,57,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",16595,"No","No","No",40,199140,"yes","full time"
"5118","011",2022,"66728521519722",2,102,12,7306.61027857874,43,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5519,"No","No","No",40,66228,"yes","full time"
"5119","011",2022,"66728521520722",2,101,12,6608.51170793416,25,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2100,"No","No","No",35,25200,"yes","full time"
"5120","021",2022,"66728525614022",2,101,12,17479.3929509658,42,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",7076,"Yes","Yes","Yes",40,84912,"yes","full time"
"5121","021",2022,"66728525614022",2,102,12,17479.3929509658,33,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",7076,"No","No","No",40,84912,"yes","full time"
"5122","011",2022,"66728525650622",2,101,12,58376.4485645068,32,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",74,"No","No","No",1,888,"yes","part time"
"5123","011",2022,"66728527414222",2,102,12,19775.9477843115,35,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10645,"No","No","No",14,127740,"yes","part time"
"5124","011",2020,"66728527468720",4,301,12,4416.39488938813,63,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9548,"No","No","No",20,114576,"yes","part time"
"5125","011",2022,"66728528546722",2,101,12,8062.38867143109,56,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7463,"Yes","Yes","Yes",42,89556,"yes","full time"
"5126","032",2020,"66728534289920",4,102,12,9460.03233287565,35,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3444,"No","No","No",35,41328,"yes","full time"
"5127","011",2023,"66728538224323",1,101,12,3207.45636723852,53,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",84453,"Yes","Yes","Yes",50,1013436,"yes","full time"
"5128","011",2023,"66728538224323",1,102,12,3207.45636723852,59,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",84453,"Yes","Yes","Yes",50,1013436,"yes","full time"
"5129","011",2023,"66728538248223",1,101,12,2896.56850598501,51,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6660,"Yes","Yes","Yes",43,79920,"yes","full time"
"5130","041",2020,"66728540068720",4,101,12,22918.8581734168,32,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6214,"No","No","No",45,74568,"yes","full time"
"5131","011",2023,"66728542165523",1,101,12,4682.24640232668,25,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, not-for-profit company",2118,"No","No","No",20,25416,"yes","part time"
"5132","011",2023,"66728543803523",1,101,12,3159.26636669462,44,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4159,"No","No","No",47,49908,"yes","full time"
"5133","011",2023,"66728543803523",1,102,12,3680.11444982689,23,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4159,"No","No","No",36,49908,"yes","full time"
"5134","011",2021,"66728543861321",3,101,12,10721.4866069399,43,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10980,"No","No","No",12,131760,"yes","part time"
"5135","011",2021,"66728543861321",3,102,12,11619.8359932254,19,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10980,"No","No","No",40,131760,"yes","full time"
"5136","011",2023,"66728543873723",1,105,12,4656.05280905898,23,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9601,"No","No","No",66,115212,"yes","full time"
"5137","011",2023,"66728543873723",1,106,12,4656.05280905898,24,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9601,"No","No","No",40,115212,"yes","full time"
"5138","011",2023,"66728543873723",1,108,12,4613.09840464935,29,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9601,"No","No","No",40,115212,"yes","full time"
"5139","011",2022,"66728547251622",2,102,12,7162.23320312469,42,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3585,"No","No","No",55,43020,"yes","full time"
"5140","011",2023,"66728547263123",1,102,12,4172.94317167184,41,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5628,"No","No","No",66,67536,"yes","full time"
"5141","011",2021,"66728547268921",3,102,12,4350.73593615929,62,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4495,"No","No","No",66,53940,"yes","full time"
"5142","011",2021,"66728547268921",3,301,12,7297.53937856858,33,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4495,"No","No","No",32,53940,"yes","part time"
"5143","011",2023,"66728550814223",1,102,12,5478.98605053856,60,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8109,"Yes","Yes","Yes",40,97308,"yes","full time"
"5144","011",2023,"66728550831923",1,101,12,7911.44642778247,37,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5849,"No","No","No",40,70188,"yes","full time"
"5145","011",2023,"66728550849423",1,101,12,11225.1171882841,19,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4345,"Yes","Yes","Yes",20,52140,"yes","part time"
"5146","021",2022,"66728555519522",2,101,12,10687.3236394391,22,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",337,"Yes","Yes","Yes",10,4044,"yes","part time"
"5147","011",2023,"66728560610823",1,102,12,2639.86276590061,53,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",11588,"Yes","Yes","Yes",27,139056,"yes","part time"
"5148","011",2023,"66728560928523",1,101,12,2071.04544102382,49,"High School or less","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",8285,"No","No","No",15,99420,"yes","part time"
"5149","011",2023,"66728560928523",1,102,12,2071.04544102382,42,"High School or less","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",8285,"No","No","No",50,99420,"yes","full time"
"5150","011",2023,"66728560928523",1,103,12,2424.89038281395,20,"Some college","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",8285,"No","No","No",10,99420,"yes","part time"
"5151","011",2023,"66728560928523",1,104,12,2424.89038281395,19,"Some college","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",8285,"No","No","No",5,99420,"yes","part time"
"5152","011",2023,"66728560936623",1,103,12,3715.4692426823,21,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3500,"No","No","No",40,42000,"yes","full time"
"5153","011",2020,"66728568910820",4,101,12,8988.53384923859,26,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5910,"No","No","No",40,70920,"yes","full time"
"5154","011",2020,"66728568996020",4,101,12,5704.71661960042,64,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6684,"Yes","Yes","Yes",45,80208,"yes","full time"
"5155","011",2020,"66728568996020",4,102,12,9947.08427849582,40,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6684,"Yes","Yes","Yes",45,80208,"yes","full time"
"5156","011",2023,"66728582814923",1,101,12,3739.50930386737,56,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5856,"Yes","Yes","Yes",35,70272,"yes","full time"
"5157","011",2023,"66728582814923",1,102,12,6741.06235156035,27,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5856,"No","No","No",40,70272,"yes","full time"
"5158","011",2022,"66728586009222",2,101,12,4078.38047649154,60,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3302,"No","No","No",40,39624,"yes","full time"
"5159","011",2023,"66728586028023",1,101,12,2083.87217631136,58,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2173,"Yes","Yes","Yes",40,26076,"yes","full time"
"5160","011",2021,"66728586046721",3,301,12,6512.97219416219,27,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",1732,"No","No","No",20,20784,"yes","part time"
